zip_id,zip,city,state
878,1798,Dyer Avenue,Massachusetts
879,38024,Dyersburg,Tennessee
880,1798,E  Amherst,New York
881,1798,E  Brunswick,New Jersey
882,1798,E  Greenbush,New York
883,1798,E  Palo Alto,California
884,1798,E  Rutherford,New Jersey
885,1798,E  Stroudsburg,Pennsylvania
886,1798,E  Syracuse,New York
887,1798,E Rutherford,New Jersey
888,37730,Eagan,Minnesota
889,78852,Eagle Pass,Texas
890,99577,Eagle River,Alaska
891,19408,Eagleville,Pennsylvania
892,29640,Easley,South Carolina
893,14051,East Amherst,New York
894,2228,East Boston,Massachusetts
895,8816,East Brunswick,New Jersey
896,11369,East Elmhurst,New York
897,12061,East Greenbush,New York
898,2818,East Greenwich,Rhode Island
899,6424,East Hampton,Connecticut
900,6108,East Hartford,Connecticut
901,5837,East Haven,Connecticut
902,11730,East Islip,New York
903,48823,East Lansing,Michigan
904,1028,East Longmeadow,Massachusetts
905,11554,East Meadow,New York
906,61244,East Moline,Illinois
907,1798,East Newark,New Jersey
908,1798,East Norriton,Pennsylvania
909,11731,East Northport,New York
910,11732,East Norwich,New York
911,1798,East Palo Alto,California
912,1798,East Patchogue,New Jersey
913,1798,East Patchogue,New York
914,7073,East Rutherford,New Jersey
915,1798,East Ruthford,New Jersey
916,11733,East Setauket,New York
917,18301,East Stroudsburg,Pennsylvania
918,1798,East Stroudsburgh,Pennsylvania
919,2189,East Weymouth,Massachusetts
920,6088,East Windsor,Connecticut
921,6088,East Windsor,New Jersey
922,21601,Easton,Maryland
923,1798,Eastvale,California
924,31024,Eatonton,Georgia
925,7724,Eatontown,New Jersey
926,54701,Eau Claire,Wisconsin
927,1798,Eden Praire,Minnesota
928,55344,Eden Prairie,Minnesota
929,55344,Eden Prairie,Texas
930,1798,Eden Prarie,Minnesota
931,7020,Edgewater,New Jersey
932,63537,Edina,Minnesota
933,78539,Edinburg,Texas
934,1798,Edision,New Jersey
935,1798,Edisoin,New Jersey
936,8817,Edison,New Jersey
937,73003,Edmond,Oklahoma
938,98020,Edmonds,Washington
939,77957,Edna,Texas
940,1798,Edsion,New Jersey
941,67733,Edson,New Jersey
942,61528,Edwards,Illinois
943,62025,Edwardsville,Illinois
944,62401,Effingham,Illinois
945,54209,Egg Harbor,New Jersey
946,8234,Egg Harbor Township,New Jersey
947,92243,El Centro,California
948,94530,El Cerrito,California
949,71730,El Dorado,Arkansas
950,91731,El Monte,California
951,79901,El Paso,Texas
952,90245,El Segundo,California
953,94803,El Sobrante,California
954,1798,Eldersburg,Maryland
955,60120,Elgin,Illinois
956,1798,Elicott City,Maryland
957,15037,Elizabeth,Pennsylvania
958,42701,Elizabethtown,Kentucky
959,28337,Elizabethtown,North Carolina
960,17022,Elizabethtown,Pennsylvania
961,95624,Elk Grove,California
962,60007,Elk Grove Village,Illinois
963,1798,Elk Grove Villiage,Illinois
964,55330,Elk River,Minnesota
965,46514,Elkhart,Indiana
966,68022,Elkhorn,Nebraska
967,89801,Elko,Nevada
968,21075,Elkridge,Maryland
969,21921,Elkton,Maryland
970,1798,Ellicot City,Maryland
971,1798,Ellicott,Maryland
972,21041,Ellicott City,Maryland
973,21041,Ellicott City,Unkown
974,6029,Ellington,Connecticut
975,6029,Ellington,Unkown
976,39437,Ellisville,Missouri
977,60126,Elmhurst,Illinois
978,11373,Elmhurst,New York
979,1798,Elmhurst Ny,New York
980,11003,Elmont,New York
981,10523,Elmsford,New York
982,7407,Elmwood Park,New Jersey
983,27244,Elon,North Carolina
984,44035,Elyria,Ohio
985,94608,Emeryville,California
986,18049,Emmaus,Pennsylvania
987,50536,Emmetsburg,Iowa
988,66801,Emporia,Kansas
989,23847,Emporia,Virginia
990,91316,Encino,California
991,78353,Encino,Texas
992,13760,Endicott,New York
993,6082,Enfield,Connecticut
994,27824,Engelhard,North Carolina
995,1798,Engelwood,Colorado
996,80110,Englewood,Colorado
997,7631,Englewood,New Jersey
998,7632,Englewood Cliffs,New Jersey
999,7726,Englishtown,New Jersey
1000,73701,Enid,Oklahoma
1001,17025,Enola,Pennsylvania
1002,36330,Enterprise,Alabama
1003,98022,Enumclaw,Washington
1004,98823,Ephrata,Washington
1005,80516,Erie,Colorado
1006,16501,Erie,Pennsylvania
1007,41018,Erlanger,Kentucky
1008,92025,Escondido,California
1009,87532,Espanola,New Mexico
1010,5452,Essex Junction,Vermont
1011,33928,Estero,Florida
1012,97401,Eugene,Oregon
1013,1798,Eules,Texas
1014,76039,Euless,Texas
1015,63025,Eureka,Missouri
1016,32726,Eustis,Florida
1017,29048,Eutawville,South Carolina
1018,30809,Evans,Georgia
1019,60201,Evanston,Illinois
1020,47701,Evansville,Indiana
1021,2149,Everett,Massachusetts
1022,98201,Everett,Washington
1023,24550,Evington,Virginia
1024,24248,Ewing,New Jersey
1025,1798,Ewing Township,New Jersey
1026,19341,Exton,Pennsylvania
1027,1798,Faifax,Virginia
1028,7410,Fair Lawn,New Jersey
1029,95628,Fair Oaks,California
1030,99701,Fairbanks,Alaska
1031,45324,Fairborn,Ohio
1032,22030,Fairfax,Virginia
1033,1798,Fairfax Sta,Virginia
1034,94533,Fairfield,California
1035,6824,Fairfield,Connecticut
1036,52556,Fairfield,Iowa
1037,45014,Fairfield,Ohio
1038,4937,Fairfield,Unkown
1039,44334,Fairlawn,New Jersey
1040,56031,Fairmont,Minnesota
1041,16415,Fairview,Pennsylvania
1042,1798,Fall Church,Virginia
1043,22040,Falls Church,Virginia
1044,1798,Fallschurch,Virginia
1045,4105,Falmouth,Maine
1046,2540,Falmouth,Massachusetts
1047,7023,Fanwood,New Jersey
1048,58102,Fargo,North Dakota
1049,1798,Farmers Branch,Texas
1050,1798,Farmignton,Michigan
1051,11735,Farmingdale,New York
1052,1798,Farmingham,Massachusetts
1053,6030,Farmington,Connecticut
1054,48331,Farmington,Michigan
1055,87401,Farmington,New Mexico
1056,14425,Farmington,New York
1057,84025,Farmington,Utah
1058,1798,Farmington Hill,Michigan
1059,1798,Farmington Hills,California
1060,1798,Farmington Hills,Maryland
1061,1798,Farmington Hills,Michigan
1062,1798,Farmington Hls,Michigan
1063,1798,Farmingtonhills,Michigan
1064,11738,Farmingville,New York
1065,23901,Farmville,Virginia
1066,72701,Fayetteville,Arkansas
1067,30214,Fayetteville,Georgia
1068,28301,Fayetteville,North Carolina
1069,1798,Feasterville,Pennsylvania
1070,1798,Federal Heights,Colorado
1071,98003,Federal Way,Washington
1072,53809,Fennimore,Wisconsin
1073,48430,Fenton,Michigan
1074,63026,Fenton,Missouri
1075,48220,Ferndale,Michigan
1076,63028,Festus,Missouri
1077,45839,Findlay,Ohio
1078,46037,Fishers,Indiana
1079,12524,Fishkill,New York
1080,1798,Fitchburg,Wisconsin
1081,1798,Fitchburgh,Wisconsin
1082,86001,Flagstaff,Arizona
1083,7836,Flanders,New Jersey
1084,32003,Fleming Island,Florida
1085,8822,Flemington,New Jersey
1086,62839,Flora,Illinois
1087,11001,Floral Park,New York
1088,35630,Florence,Alabama
1089,41022,Florence,Kentucky
1090,29501,Florence,South Carolina
1091,7932,Florham Park,New Jersey
1092,75022,Flower Mound,Texas
1093,30542,Flowery Branch,Georgia
1094,39232,Flowood,Mississippi
1095,11351,Flushing,New York
1096,95630,Folsom,California
1097,19033,Folsom,Pennsylvania
1098,54935,Fond Du Lac,Wisconsin
1099,92331,Fontana,California
1100,92610,Foothill Ranch,California
1101,8863,Fords,New Jersey
1102,24551,Forest,Virginia
1103,21050,Forest Hill,New York
1104,11375,Forest Hills,New York
1105,11375,Forest Hills,Unkown
1106,30297,Forest Park,Ohio
1107,75126,Forney,Texas
1108,1798,Forrest Hills,New York
1109,62535,Forsyth,Illinois
1110,80521,Fort Collins,Colorado
1111,50501,Fort Dodge,Iowa
1112,33301,Fort Lauderdale,Florida
1113,7024,Fort Lee,New Jersey
1114,7024,Fort Lee,Pennsylvania
1115,1798,Fort Leet,New Jersey
1116,1798,Fort Mcmurray,Unkown
1117,29707,Fort Mill,South Carolina
1118,33901,Fort Myers,Florida
1119,72901,Fort Smith,Arkansas
1120,79735,Fort Stockton,Texas
1121,46801,Fort Wayne,Indiana
1122,76101,Fort Worth,Texas
1123,1798,Forth Worth,Texas
1124,1798,Fortmill,South Carolina
1125,1798,Fortworth,Texas
1126,2825,Foster,California
1127,49834,Foster City,California
1128,49834,Foster City,Unkown
1129,92708,Fountain Valley,California
1130,1798,Fox Chapel,Pennsylvania
1131,1798,Foxborough,Massachusetts
1132,1798,Framers Branch,Texas
1133,1701,Framingham,Massachusetts
1134,40601,Frankfort,Kentucky
1135,2038,Franklin,Massachusetts
1136,48025,Franklin,Michigan
1137,37064,Franklin,Tennessee
1138,77856,Franklin,Texas
1139,53132,Franklin,Wisconsin
1140,7417,Franklin Lakes,New Jersey
1141,8823,Franklin Park,New Jersey
1142,59225,Frazer,Pennsylvania
1143,21701,Frederick,Maryland
1144,22401,Fredericksburg,Virginia
1145,1798,Fredrick,Maryland
1146,7728,Freehold,New Jersey
1147,1798,Freemont,California
1148,13068,Freeville,New York
1149,94536,Fremont,California
1150,49412,Fremont,Michigan
1151,68025,Fremont,Nebraska
1152,3044,Fremont,Unkown
1153,1798,Fremonth,California
1154,11365,Fresh Meadows,New York
1155,93650,Fresno,California
1156,98250,Friday Harbor,Washington
1157,1798,Fridley,Minnesota
1158,77546,Friendswood,Texas
1159,75033,Frisco,Texas
1160,21532,Frostburg,Maryland
1161,1798,Ft  Apache,Arizona
1162,1798,Ft  Lee,New Jersey
1163,1798,Ft  Thomas,Kentucky
1164,1798,Ft  Worth,Texas
1165,1798,Ft  Wright,Kentucky
1166,92831,Fullerton,California
1167,77441,Fulshear,Texas
1168,20759,Fulton,Maryland
1169,27526,Fuquay Varina,North Carolina
1170,18925,Furlong,Pennsylvania
1171,29340,Gaffney,South Carolina
1172,1798,Gahanna,Ohio
1173,32601,Gainesville,Florida
1174,30501,Gainesville,Georgia
1175,76240,Gainesville,Texas
1176,20155,Gainesville,Virginia
1177,20877,Gaithersburg,Maryland
1178,20877,Gaithersburg,Tennessee
1179,1798,Gaithisburg,Maryland
1180,43021,Galena,Ohio
1181,1798,Gallina,New Mexico
1182,45631,Gallipolis,Ohio
1183,26349,Galloway,New Jersey
1184,87301,Gallup,New Mexico
1185,21054,Gambrills,Maryland
1186,12831,Gansevoort,New York
1187,83714,Garden City,Idaho
1188,67846,Garden City,Kansas
1189,92840,Garden Grove,California
1190,90247,Gardena,California
1191,12525,Gardiner,New York
1192,66030,Gardner,Kansas
1193,89410,Gardnerville,Nevada
1194,7026,Garfield,New Jersey
1195,75040,Garland,Texas
1196,1798,Garnersville,New York
1197,19060,Garnet Valley,Pennsylvania
1198,28052,Gastonia,North Carolina
1199,76528,Gatesville,Texas
1200,1798,Gatihersburg,Maryland
1201,1798,Gemantown,Maryland
1202,14454,Geneseo,New York
1203,14456,Geneva,New York
1204,89411,Genoa,Nevada
1205,40324,Georgetown,Kentucky
1206,78626,Georgetown,Texas
1207,1798,German Town,Tennessee
1208,20874,Germantown,Maryland
1209,12526,Germantown,Pennsylvania
1210,38138,Germantown,Tennessee
1211,53022,Germantown,Wisconsin
1212,17325,Gettysburg,Pennsylvania
1213,15044,Gibsonia,Pennsylvania
1214,27249,Gibsonville,North Carolina
1215,85233,Gilbert,Arizona
1216,60136,Gilberts,Illinois
1217,95020,Gilroy,California
1218,1798,Giza,Unkown
1219,6033,Glastonbury,Connecticut
1220,1798,Glean Oaks,New York
1221,23058,Glen Allen,Virginia
1222,21060,Glen Burnie,Maryland
1223,62034,Glen Carbon,Illinois
1224,11542,Glen Cove,New York
1225,26038,Glen Dale,Maryland
1226,60137,Glen Ellyn,Illinois
1227,11545,Glen Head,New York
1228,19342,Glen Mills,Pennsylvania
1229,11004,Glen Oaks,New York
1230,85301,Glendale,Arizona
1231,91201,Glendale,California
1232,2826,Glendale,New York
1233,2826,Glendale,Wisconsin
1234,60139,Glendale Heights,Illinois
1235,1798,Glendale Hts,Illinois
1236,91740,Glendora,California
1237,21737,Glenelg,Maryland
1238,12077,Glenmont,New York
1239,20769,Glenn Dale,Maryland
1240,1798,Glennview,Illinois
1241,74033,Glenpool,Oklahoma
1242,15116,Glenshaw,Pennsylvania
1243,60025,Glenview,Illinois
1244,12078,Gloversville,New York
1245,1798,Goa,Unkown
1246,1798,Gold River,California
1247,80401,Golden,Colorado
1248,58541,Golden Valley,Minnesota
1249,10526,Goldens Bridge,New York
1250,93116,Goleta,California
1251,32560,Gonzalez,Louisiana
1252,83330,Gooding,Idaho
1253,24095,Goodview,Minnesota
1254,73939,Goodwell,Oklahoma
1255,46526,Goshen,Indiana
1256,45122,Goshen,Ohio
1257,1519,Grafton,Massachusetts
1258,53024,Grafton,Wisconsin
1259,91344,Granada Hills,California
1260,48439,Grand Blanc,Michigan
1261,58201,Grand Forks,North Dakota
1262,49417,Grand Haven,Michigan
1263,68801,Grand Island,Nebraska
1264,5458,Grand Isle,Vermont
1265,48837,Grand Ledge,Michigan
1266,75050,Grand Prairie,Texas
1267,1798,Grand Prarie,Texas
1268,49501,Grand Rapids,Michigan
1269,64030,Grandview,Missouri
1270,49418,Grandville,Michigan
1271,46530,Granger,Indiana
1272,3753,Grantham,New Hampshire
1273,97526,Grants Pass,Oregon
1274,43023,Granville,Ohio
1275,76051,Grapevine,Texas
1276,1798,Grapvine,Texas
1277,4039,Gray,Tennessee
1278,49738,Grayling,Michigan
1279,60030,Grayslake,Illinois
1280,30017,Grayson,Georgia
1281,67530,Great Bend,Kansas
1282,22066,Great Falls,Virginia
1283,20634,Great Mills,Maryland
1284,11020,Great Neck,New York
1285,80631,Greeley,Colorado
1286,54301,Green Bay,Wisconsin
1287,1798,Green Brook,New Jersey
1288,82935,Green River,Wyoming
1289,33454,Greenacres,Florida
1290,20768,Greenbelt,Maryland
1291,1798,Greenboro,North Carolina
1292,94904,Greenbrae,California
1293,17225,Greencastle,Pennsylvania
1294,53129,Greendale,Wisconsin
1295,3047,Greenfield,Wisconsin
1296,27401,Greensboro,North Carolina
1297,47240,Greensburg,Indiana
1298,15601,Greensburg,Pennsylvania
1299,36037,Greenville,Alabama
1300,2828,Greenville,Delaware
1301,62246,Greenville,Illinois
1302,38701,Greenville,Mississippi
1303,27833,Greenville,North Carolina
1304,29601,Greenville,South Carolina
1305,75401,Greenville,Texas
1306,6830,Greenwich,Connecticut
1307,46142,Greenwood,Indiana
1308,29646,Greenwood,South Carolina
1309,1798,Greenwood Vil,Colorado
1310,1798,Greenwood Village,Colorado
1311,29650,Greer,South Carolina
1312,30223,Griffin,Georgia
1313,50111,Grimes,Iowa
1314,48138,Grosse Ile,Michigan
1315,1798,Grosse Pointe Park,Michigan
1316,6340,Groton,Connecticut
1317,1450,Groton,Massachusetts
1318,43123,Grove City,Ohio
1319,43125,Groveport,Ohio
1320,1798,Guaynabo,Pr
1321,12084,Guilderland,New York
1322,39501,Gulfport,Florida
1323,60031,Gurnee,Illinois
1324,52052,Guttenberg,New Jersey
1325,73942,Guymon,Oklahoma
1326,91745,Hacienda Heights,California
1327,7601,Hackensack,New Jersey
1328,7840,Hackettstown,New Jersey
1329,1798,Haddon Township,New Jersey
1330,1035,Hadley,Massachusetts
1331,21740,Hagerstown,Maryland
1332,8036,Hainesport,New Jersey
1333,96712,Haleiwa,Hawaii
1334,21227,Halethorpe,Maryland
1335,94019,Half Moon Bay,California
1336,2338,Halifax,Unkown
1337,33008,Hallandale,Florida
1338,1798,Hallandale Beach,Florida
1339,76117,Haltom City,Texas
1340,19526,Hamburg,Pennsylvania
1341,1798,Hamdden,Connecticut
1342,6514,Hamden,Connecticut
1343,35570,Hamilton,Alabama
1344,62341,Hamilton,Illinois
1345,1936,Hamilton,New Jersey
1346,13346,Hamilton,New York
1347,46320,Hammond,Indiana
1348,70401,Hammond,Louisiana
1349,14840,Hammondsport,New York
1350,4444,Hampden,Pennsylvania
1351,28443,Hampstead,North Carolina
1352,29410,Hanahan,South Carolina
1353,56244,Hancock,Minnesota
1354,93230,Hanford,California
1355,21076,Hanover,Maryland
1356,2339,Hanover,Massachusetts
1357,3755,Hanover,New Hampshire
1358,60133,Hanover Park,Illinois
1359,97086,Happy Valley,Oregon
1360,90710,Harbor City,California
1361,19438,Harleysville,Pennsylvania
1362,61042,Harmon,Gu
1363,28075,Harrisburg,North Carolina
1364,17101,Harrisburg,Pennsylvania
1365,1798,Harrisburgh,Pennsylvania
1366,7029,Harrison,New Jersey
1367,10528,Harrison,New York
1368,22801,Harrisonburg,Virginia
1369,64701,Harrisonville,Missouri
1370,6101,Hartford,Connecticut
1371,1798,Hartfort,Connecticut
1372,10530,Hartsdale,New York
1373,29550,Hartsville,South Carolina
1374,35749,Harvest,Alabama
1375,18618,Harveys Lake,Pennsylvania
1376,60706,Harwood Heights,Illinois
1377,7604,Hasbrouck Heights,New Jersey
1378,48840,Haslett,Michigan
1379,55033,Hastings,Minnesota
1380,10706,Hastings On Hudson,New York
1381,19440,Hatfield,Pennsylvania
1382,1798,Hatillo,Pr
1383,39401,Hattiesburg,Mississippi
1384,11788,Hauppauge,New York
1385,1830,Haverhill,Massachusetts
1386,19083,Havertown,Pennsylvania
1387,1798,Hawthorn Woods,Illinois
1388,90250,Hawthorne,California
1389,7506,Hawthorne,New Jersey
1390,20168,Haymarket,Virginia
1391,67601,Hays,Kansas
1392,94540,Hayward,California
1393,41701,Hazard,Kentucky
1394,1798,Heathrow,Florida
1395,72342,Helena,Arkansas
1396,59601,Helena,Montana
1397,1798,Hellam,Pennsylvania
1398,78023,Helotes,Texas
1399,11549,Hempstead,New York
1400,42419,Henderson,Kentucky
1401,89002,Henderson,Nevada
1402,27536,Henderson,North Carolina
1403,13650,Henderson,Virginia
1404,37075,Hendersonville,Tennessee
1405,23075,Henrico,Virginia
1406,94547,Hercules,California
1407,1798,Herdon,Virginia
1408,1798,Hermantown,Minnesota
1409,16148,Hermitage,Pennsylvania
1410,37076,Hermitage,Tennessee
1411,90254,Hermosa Beach,California
1412,17830,Herndon,California
1413,17830,Herndon,Vi
1414,20170,Herndon,Virginia
1415,84096,Herriman,Utah
1416,62948,Herrin,Illinois
1417,17033,Hershey,Pennsylvania
1418,92340,Hesperia,California
1419,67062,Hesston,Kansas
1420,58639,Hettinger,North Dakota
1421,76643,Hewitt,Texas
1422,33002,Hialeah,Florida
1423,52233,Hiawatha,Iowa
1424,28601,Hickory,North Carolina
1425,1798,Hickory Creek,Texas
1426,11801,Hicksville,New York
1427,64037,Higginsville,Missouri
1428,27260,High Point,North Carolina
1429,92346,Highland,California
1430,20777,Highland,Maryland
1431,12528,Highland,Utah
1432,1798,Highland Hts,Ohio
1433,12743,Highland Lake,New York
1434,60035,Highland Park,Illinois
1435,8904,Highland Park,New Jersey
1436,1798,Highland Ranch,Colorado
1437,1798,Highlands Rach,Colorado
1438,1798,Highlands Ranch,Colorado
1439,1798,Highlnds Rnch,Colorado
1440,1798,Highstown,New Jersey
1441,8520,Hightstown,New Jersey
1442,43026,Hilliard,Ohio
1443,1798,Hilllsboro,Oregon
1444,97123,Hillsboro,Oregon
1445,3244,Hillsborough,California
1446,8844,Hillsborough,New Jersey
1447,27278,Hillsborough,North Carolina
1448,60162,Hillside,Illinois
1449,7205,Hillside,New Jersey
1450,96720,Hilo,Hawaii
1451,1798,Hilpitas,California
1452,57348,Hitchcock,South Dakota
1453,1798,Hixon,Tennessee
1454,37343,Hixson,Tennessee
1455,7423,Ho Ho Kus,New Jersey
1456,13788,Hobart,Wisconsin
1457,88240,Hobbs,New Mexico
1458,7030,Hoboken,New Jersey
1459,19707,Hockessin,Delaware
1460,77447,Hockley,Texas
1461,1798,Hoffman Estate,Illinois
1462,60169,Hoffman Estates,Illinois
1463,1798,Hofman Estates,Illinois
1464,11741,Holbrook,New York
1465,1520,Holden,Massachusetts
1466,25625,Holden,West Virginia
